5702a9545700813676e5974a	CONTRATAÇÃO DE EMPRESA PARA IMPLANTAÇÃO DE COBERTURA EM ÁREA PÚBLICA MUNICIPAL NA ESTRADA DO JARARAU, 89, JARDIM DOS REIS - SÃO PAULO ? SP
56509d95c864579b134325a0	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ENGENHARIA ARQUITETURA E URBANISMO PARA ELABORAÇÃO DE PROJETOS EXECUTIVOS E EXECUÇÃO DAS OBRAS DE REQUALIFICAÇÃO E REURBANIZAÇÃO DO VALE DO ANHANGABAÚ E ENTORNO
5702a9545700813676e5974a	contratação de empresa especializada na prestação de serviços de arquitetura, urbanismo e engenharia para a elaboração de serviços técnicos de projeto de básico de intervenção urbana ? composto de projeto de: acessibilidade, contenção de talude, reconfiguração geométrica, e drenagem superficial ? do território CEU José Anchieta, conforme detalhado no termo de referência constante no anexo 1 desta carta convite.
56509da9c864579b134325a3	PRESTAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAIS E MÃO DE OBRA, PARA INSTALAÇÃO DE ENCAMINHAMENTO DE INFRAESTRUTURA SECA PARA 17 PONTOS NOVOS DE CÂMERAS IP.
56509d95c864579b134325a0	CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS DE REQUALIFICAÇÃO DE ÁREA PÚBLICA MUNICIPAL, NA AVENIDA DIRETRIZ COM AVENIDA MANUEL DE SIQUEIRA - JARDIM BANDEIRANTES - SÃO PAULO - SP.
56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE EQUIPAMENTOS, SERVIÇOS DE SUPORTE, INSTALAÇÃO, CONFIGURAÇÃO E MANUTENÇÃO CORRETIVA E PREVENTIVA DE SISTEMAS DE SEGURANÇA, PARA USO E PROTEÇÃO DOS SISTEMAS DA CMSP, CONFORME DESCRIÇÕES E CONDIÇÕES CONSTANTES DO ANEXO I - TERMO DE REFERÊNCIA - ESPECIFICAÇÕES TÉCNICAS, PARTE INTEGRANTE DO EDITAL.
56509da9c864579b134325a3	PRESTAÇÃO DE SERVIÇO DE TELEFONIA MÓVEL PESSOAL SMP, COM SISTEMA CORPORATIVO E FORNECIMENTO DE 32 APARELHOS DIGITAIS, TECNOLOGIA 4G E RESPECTIVAS LINHAS TELEFÔNICAS, EM REGIME DE COMODATO, COM ESTIMATIVA DE 8.000 MINUTOS PARA VC-1 E 1.800 MINUTOS PARA VC-2 E VC-3, COMPARTILHADOS E ACESSO A INTERNET.
56509d3dc864579b1343259f	AQUISIÇÃO DE REAGENTES DE SOROLOGIA
56509d3dc864579b1343259f	FORNECIMENTO DE CATÉTER TENCKHOFF PARA DIÁLISE PERITONEAL NEONATAL, CATÉTER TENCKHOFF PARA DIÁLISE PERITONEAL PEDIÁTRICO, CATÉTER TENCKHOFF PARA DIÁLISE PERITONEAL ADULTO PARA AS UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
56509d95c864579b134325a0	CONTRATAÇÃO DE SERVIÇOS DE APOIO PARA REMOÇÕES DE: 1) VOLUMES PROVENIENTES DE DESOCUPAÇÕES EM LOGRADOUROS DE INTERESSE PÚBLICO PARA INTERVENÇÃO E REURBANIZAÇÃO INCLUINDO A REMOÇÃO DE BARRACOS, SUCATAS, MADEIRAS, BARRACAS, MÓVEIS E OUTROS UTENSÍLIOS DEIXADOS POR MOTIVOS DE REINTEGRAÇÃO DO ESPAÇO PÚBLICO; 2) VEÍCULOS E CARCAÇAS ABANDONADOS EM LOGRADOUROS PÚBLICOS; E 3) PLACAS, BANNERS, LAMBE-LAMBE, CAVALETES E DEMAIS OBJETOS PROVENIENTES DE AÇÕES DE COMBATES ÀS IRREGULARIDADES DA LEI CIDADE LIMPA, ATRAVÉS DE 3 (TRÊS) EQUIPES PELO PERÍODO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES DO OBJETO - ANEXO I., SOB O REGIME DE EMPREITADA POR PREÇO GLOBAL.
5709127d5700813676e59770	CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE CAMINHAS EMPILHÁVEIS PARA OS CENTROS DE EDUCAÇÃO INFANTIL.
56509d3dc864579b1343259f	AQUISIÇÃO DE VASELINA LÍQUIDA ESTÉRIL 10 ML PARA AS UNIDADES DA AUTARQUIA.
56509d95c864579b134325a0	CONTRATAÇÃO DE EMPRESA, SOB O REGIME DE EMPREITADA POR PREÇO GLOBAL, PARA PRESTAÇÃO DE SERVIÇO DE MONTAGEM DE ESTRUTURAS MODULARES E AMBIENTAÇÃO, INCLUINDO DISPONIBILIZAÇÃO DO MATERIAL, MANUTENÇÃO E DESMONTAGEM, PARA ATENDIMENTO AO EVENTO “1º ENCONTRO MUNICIPAL DE CAPS INFANTO JUVENIL”, CONFORME BASES, CONDIÇÕES E ESPECIFICAÇÕES DESTE EDITAL E SEUS ANEXOS.
56509edfc864579b134325b2	CONTRATAÇÃO DE SERVIÇO DE HOTELARIA PARA ATENDER A PROGRAMAÇÃO DO CENTRO CULTURAL SÃO PAULO.
56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE BISCOITO SALGADO TIPO CREAM CRACKER
56509dafc864579b134325a4	EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (CALÇADOS).
56509d2bc864579b1343259d	AQUISIÇÃO DE AGUA MINERAL
56509d3dc864579b1343259f	AQUISIÇÃO DE MATERIAL MEDICO HOSPITALAR (PAPEL PARA ECG e PAPEL PARA VÍDEO PRINTER DE ULTRASSOM, TERMOSSENSÍVEL)
56509d3dc864579b1343259f	CATETER VENOSO CENTRAL Nº 22G X 8
56509d3dc864579b1343259f	AQUISIÇÃO DE MEDICAMENTOS
56509e3ec864579b134325a8	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL VISANDO A OBTENÇÃO DE ADEQUADAS CONDIÇÕES DE SALUBRIDADE E HIGIENE COM DISPONIBILIZAÇÃO DE MÃO-DE-OBRA E COM FORNECIMENTO DE MATERIAIS DE LIMPEZA, SANEANTES DOMISSANITÁRIOS, PAPEL TOALHA E PAPEL HIGIÊNICO, SABONETE LÍQUIDO, REPOSIÇÃO DE SABONETEIRAS, DISPENSERS DE PAPEL, MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS INCLUINDO-SE DESINSETIZAÇÃO E DESRATIZAÇÃO A SEREM EXECUTADOS NAS INSTALAÇÕES DO EDIFÍCIO MATARAZZO - VIADUTO DO CHÁ, Nº 15, DO EDIFÍCIO SÃO JOAQUIM - RUA LÍBERO BADARÓ, Nº 119 E DA GALERIA PRESTES MAIA – PRAÇA DO PATRIARCA.
56509e56c864579b134325ab	CONTRATAÇÃO DE SEGURANÇA E VIGILÂNCIA PATRIMONIAL DESARMADA.
56509d3dc864579b1343259f	INDICADOR, BIOLÓGICO PARA CONTROLE E ESTERILIZAÇÃO A VAPOR, LEITURA RÁPIDA
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS CONTROLADOS III.
57091bc95700813676e59788	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE MANUTENÇÂO E CONSERVAÇÃO A SEREM EXECUTADOS NAS ÁREAS EXTERNAS (INTRAMUROS), SOB O PRINCÍPIO DA SUSTENTABILIDADE, DOS CEMITÉRIOS E CREMATÓRIO DO MUNICÍPIO DE SÃO PAULO, COM FORNECIMENTO DE MÃO DE OBRA, INSUMOS E EQUIPAMENTOS, COM CONTRATO PREVISTO PARA 12 MESES, DE ACORDO COM AS ESPECIFICAÇÕES TÉCNICAS CONSTANTES DO ANEXO I DESTE EDITAL.
57091c9f5700813676e5978a	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ESTRUTURAS PARA PRESTAÇÃO DE SERVIÇOS DE MONTAGEM DE TENDAS DE 5,0 X 5,0 METROS SEM PISO, COMPREENDENDO TAMBÉM OS RESPECTIVOS SERVIÇOS DE TRANSPORTE E DESMONTAGEM, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA ATENDIMENTO PARCELADO A DIVERSOS EVENTOS POR UM PERÍODO DE 24 MESES, PRORROGÁVEIS POR IGUAIS OU MENORES PERÍODOS, CONFORME BASES, ESPECIFICAÇÕES E CONDIÇÕES DO EDITAL E SEUS ANEXOS.
56509d3dc864579b1343259f	CONTRATAÇÃO DE SERVIÇOS DE LABORATÓRIO DE APOIO PARA REALIZAÇÃO DE EXAMES DE PATOLOGIA CLÍNICA
56509e3ec864579b134325a8	CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS PARA SUBPREFEITURA PERUS DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, COM A DISPONIBILIZAÇÃO DE MÃO-DE-OBRA, SANEANTES DOMISSANITÁRIOS, MATERIAIS E EQUIPAMENTOS.
56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO E GARANTIA COM SUPORTE TÉCNICO DA SOLUÇÃO DE SEGURANÇA E OTIMIZAÇÃO DE ENLACE DE DADOS, PARA SE INTEGRAR À INFRAESTRUTURA EXISTENTE NO AMBIENTE DE TI DA SME.
56509d33c864579b1343259e	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE FÓRMULA LÁCTEA INFANTIL.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE ANTICONVULSIVANTES I.
56509d95c864579b134325a0	AQUISIÇÃO DE PEDRAS NÚMEROS 1 E 2 E RACHÃO.
56509da2c864579b134325a2	AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO CONFORME ESPECIFICAÇÕES TÉCNICAS E DEMAIS DISPOSIÇÕES DESCRITAS NO ANEXO I DESTE EDITAL
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS BRONCODILATADORES E SOLUÇÃO NASAL.
56509d3dc864579b1343259f	AQUISIÇÃO DE CURATIVO BOTA DE UNNA 10 CM x 9 M,CURATIVO BOTA DE UNNA 7,5 CM x 6 M PARA AS UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE CIRCUITO CPAP NASAL INFANTIL Nº0, CIRCUITO CPAP NASAL INFANTIL Nº2 E CIRCUITO CPAP NASAL INFANTIL Nº3 PARA AS UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL
56509d3dc864579b1343259f	AQUISIÇÃO DE SONDA ENDOTRAQUEAL DESCARTÁVEL COM BALÃO Nº 6,0, SONDA ENDOTRAQUEAL DESCARTÁVEL COM BALÃO Nº 8,0, SONDA ENDOTRAQUEAL DESCARTÁVEL COM BALÃO Nº 5,5, SONDA ENDOTRAQUEAL DESCARTÁVEL SEM BALÃO Nº 3,0, SONDA ENDOTRAQUEAL DESCARTÁVEL SEM BALÃO Nº 3,5 PARA AS UNIDADES DA AUTARQUIA.
56509d95c864579b134325a0	AQUISIÇÃO DE FILTROS DE LINHA, REATORES ELETRÔNICOS E LÂMPADAS FLUORESCENTES
56509d3dc864579b1343259f	AQUISIÇÃO DE MEDICAMENTOS
57091c9f5700813676e5978a	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ASSESSORAMENTO E APOIO DE ASSESSORIA DE IMPRENSA PARA A EDIÇÃO 2016 DA VIRADA CULTURAL.
56509d95c864579b134325a0	AQUISIÇÃO E INSTALAÇÃO DE TRANSFORMADOR DE MÉDIA TENSÃO 300 KVA ? 13,8KV/220/127V PARA CABINE DA TORRE DA MEMÓRIA, LOCALIZADA NA PRAÇA CORONEL FERNANDO PRESTES, 152 ? LUZ, CONFORME AS ESPECIFICAÇÕES CONSTANTES DO MEMORIAL DESCRITIVO, QUE INTEGRA O PRESENTE EDITAL DE LICITAÇÃO, COMO ANEXO I.
56509d3dc864579b1343259f	REALIZAÇÃO DE EXAMES DE MEDICINA NUCLEAR
56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA (ASSISTÊNCIA TÉCNICA), EM EQUIPAMENTOS DE PABX PERTENCENTES A BIBLIOTECAS PÚBLICAS DA CIDADE DE SÃO PAULO.
56509e45c864579b134325a9	CONTRATAÇÃO DE EMPRESA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA A PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO LEGAL, SOB DEMANDA, DE AVISOS E EDITAIS DE LICITAÇÃO EM JORNAL DE GRANDE CIRCULAÇÃO NO ESTADO DE SÃO PAULO E NO DIÁRIO OFICIAL DA UNIÃO PELO PERÍODO DE 12 (DOZE) MESES, RENOVÁVEIS POR IGUAIS OU MENORES PERÍODOS, CONFORME BASES, ESPECIFICAÇÕES E CONDIÇÕES DESTE EDITAL E SEUS ANEXOS.
56509d3dc864579b1343259f	AQUISIÇÃO DE CAIXA PLÁSTICA TRANSPARENTE E CAIXA PLÁSTICA TÉRMICA.
56509dc8c864579b134325a6	AQUISIÇÃO DE CALÇADOS, TIPO BOTA PRETA CANO CURTO PARA USO DO EFETIVO DA GUARDA CIVIL METROPOLITANA - GCM, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTIMADOS NO ANEXO I – TERMO DE REFERÊNCIA.
57092cec5700813676e597a5	PRESTAÇÃO DE SERVIÇOS PARA TREINAMENTO E RECICLAGEM DE EMPREGADOS
5709127d5700813676e59770	FORNECIMENTO DE COLCHONETE INFANTIL DE ESPUMA FLEXIVEL DE POLIURETANO COM REVESTIMENTO EM BAGUM, DE ACORDO COM O TERMO DE REFERÊNCIA CONSTANTE DO ANEXO I DESTE EDITAL.
56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE IMPLANTAÇÃO, CUSTOMIZAÇÃO, TREINAMENTO E SUPORTE TÉCNICO DO SOFTWARE DSPACE E DO SOFTWARE BIBLIVRE A SEREM UTILIZADOS COMO FERRAMENTAS DO CENTRO DE DOCUMENTAÇÃO E MEMÓRIA DA SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADANIA DA PREFEITURA MUNICIPAL DE SÃO PAULO.
56509d3dc864579b1343259f	AQUISIÇÃO DE CADARÇO DE ALGODÃO SARJADO, CAPA PARA COLCHÃO TIPO CAIXA DE OVO E ELÁSTICO DE ALGODÃO DE COR BRANCA.
56509d95c864579b134325a0	AQUISIÇÃO DE TINTA
56509e3ec864579b134325a8	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONTROLE DE PRAGAS E VETORES NAS ÁREAS EDIFICADAS, ENTRE TÚMULOS E PAVIMENTADAS DO SERVIÇO FUNERÁRIO DO MUNICÍPIO DE SÃO PAULO.
57092e625700813676e597ae	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE AUDIODESCRIÇÃO, PARA A REALIZAÇÃO DE ATIVIDADES QUE INTEGRAM A GRADE ANUAL DE PROGRAMAÇÃO NAS DEPENDÊNCIAS DO CENTRO CULTURAL SÃO PAULO.
56509d3dc864579b1343259f	AQUISIÇÃO DE COMPRESSA CAMPO OPERATÓRIO 25 X 28 CM COM FILAMENTO RADIOPACO ESTÉRIL PARA AS UNIDADES DA AUTARQUIA.
56509d3dc864579b1343259f	SERVIÇO DE CALIBRAÇÃO DE EQUIPAMENTOS DE FONOAUDIOLOGIA E AFERIÇÃO DE CABINES AUDIOMÉTRICAS DAS UNIDADES DE SAÚDE AE TUCURUVI e UBS/AE/CEO DR. WALTER ELIAS PERTENCENTES A COORDENADORIA REGIONAL DE SAÚDE NORTE - CRS-NORTE
5702a9545700813676e5974a	PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO DE ÁREAS PÚBLICAS, LOGRADOUROS E VIAS DE QUALQUER NATUREZA.
56509d2bc864579b1343259d	AQUISIÇÃO DE CAFÉ TORRADO E MOIDO.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MATERIAL ODONTOLÓGICO: ALGINATO ? TIPO II.
56509da9c864579b134325a3	FORNECIMENTO DE CARTUCHOS DE FITA LTO-4 ULTRIUM RW
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS ESSENCIAIS VI.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE POLIVITAMÍNICO COMPRIMIDO.
56509d9cc864579b134325a1	PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE MEDIANTE LOCAÇÃO DE 03 (TRÊS) VEÍCULOS, POR UM PERÍODO DE 12 MESES CONFORME ANEXO I DO EDITAL.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE ATADURA DE BORRACHA (FAIXA DE SMARCH).
56509d3dc864579b1343259f	AQUISIÇÃO DE MEDICAMENTOS.
56509e75c864579b134325af	AQUISIÇÃO DE MATERIAL PARA O ALMOXARIFADO (COPO DESCARTÁVEL A POTE DESCARTÁVEL)
56509d3dc864579b1343259f	AQUISIÇÃO DE LENÇOL DESCARTÁVEL COM ELÁSTICO PARA MACA PARA UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
56509d3dc864579b1343259f	FORNECIMENTO DE AGULHA PARA ESTIMULADOR DE NERVO PERIFÉRICO E COMODATO DE APARELHOS NEUROESTIMULADORES DE NERVOS PERIFÉRICOS PARA USO NAS UNIDADES DA AUTARQUIA HOSPITALAR MUNICIPAL.
56509e3ec864579b134325a8	AQUISIÇÃO DE PAPEL TOALHA, CONFORME AS ESPECIFICAÇÕES TÉCNICAS CONSTANTES DO ANEXO I CONSTANTE NO EDITAL.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE APLICADOR ACCU-CHEK LINK ASSIST – ACCU CHECK COMBO, CLIP CASE ACCU CHEK SPIRIT, SMART PIX ACCU CHEK, BOMBA DE INSULINA + SMART CONTROL (SISTEMA ACCU CHEK COMBO) CAPA FLEXÍVEL SILINONE ACCU CHEK E PACOTE DE SERVIÇO ACCU CHEK SPIRIT, PARA ATENDIMENTO DE DETERMINAÇÕES DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E CONSELHOS TUTELARES - AÇÕES JUDICIAIS.
56509dc8c864579b134325a6	AVENTAL COR BRANCA
56509d3dc864579b1343259f	MATERIAL MÉDICO HOSPITALAR
57092e625700813676e597ae	CONTRATAÇÃO DE EMPRESA FORNECEDORA DE MÃO DE OBRA TEMPORÁRIA DE APOIO OPERACIONAL PARA ESTACIONAMENTO NOS PÁTIOS DE ESTACIONAMENTO ADMINISTRADOS PELA SÃO PAULO TURISMO S/A., PARA ATENDIMENTO PARCELADO A FEIRAS, DURANTE O PERÍODO DE 12/04/2016 A 21/05/2016 (FEICON, SERIGRAFIA E MECÂNICA), CONFORME BASES, CONDIÇÕES E ESPECIFICAÇÕES DO EDITAL E SEUS ANEXOS.
56509e45c864579b134325a9	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ASSESSORAMENTO E APOIO DE ASSESSORIA DE IMPRENSA PARA A EDIÇÃO 2016 DA VIRADA CULTURAL.
56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE BISCOITO DOCE TIPO MAISENA E BISCOITO DOCE TIPO MARIA (EMBALAGEM A GRANEL).
56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CARNE BOVINA CONGELADA EM PEÇA CORTADA AO MEIO CORTE PATINHO
56509da9c864579b134325a3	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE MÁQUINA MULTIFUNCIONAL/IMPRESSORA DIGITAL NOVA, DE PRIMEIRO USO E EM LINHA DE FABRICAÇÃO, COM MANUTENÇÃO PREVENTIVA E CORRETIVA DO EQUIPAMENTO OFERTADO, PARA IMPRESSÕES PRETO E BRANCO E COLORIDAS, EM REGIME DE FRANQUIA MENSAL ESTIMADA, COM FATURAMENTO DE FOLHAS EFETIVAMENTE IMPRESSAS, COM FORNECIMENTO DE TODOS OS SUPRIMENTOS E CONSUMÍVEIS (PAPEL A4, A-3, TONER, CILINDRO, REVELADOR E QUALQUER OUTRO SUPRIMENTO QUE SE FAÇA NECESSÁRIO PARA O BOM FUNCIONAMENTO DOS EQUIPAMENTOS), COM FORNECIMENTO DE SOFTWARE PARA SOLUÇÃO DE BILHETAGEM E CONTABILIZAÇÃO, QUE SERÁ ENTREGUE E INSTALADA NA SUPERVISÃO DE ADMINISTRAÇÃO E SUPRIMENTOS DA SUBPREFEITURA PARELHEIROS E MÃO-DE-OBRA DE 1 (UM) OPERADOR DE EQUIPAMENTO DE FOTOCÓPIAS EM PERÍODO INTEGRAL.
56509d95c864579b134325a0	AQUISIÇÃO DE AÇO PARA CONCRETO ARMADO E PREGOS.
5709385e5700813676e597d0	AQUISIÇÃO DE BOBINA PLÁSTICO PICOTADO.
56509dafc864579b134325a4	LOCAÇÃO DE CAMINHÕES TRAÇADOS
56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE FEIJÃO COMUM, PRETO, TIPO 1.
56509e7dc864579b134325b0	CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE JOGOS DE XADREZ E RELÓGIOS DE XADREZ ANALÓGICOS.
56509d9cc864579b134325a1	CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA LOCAÇÃO, MONTAGEM E DESMONTAGEM DE MOBILIÁRIO, INCLUINDO TRANSPORTE, CONFORME BASES, CONDIÇÕES E ESPECIFICAÇÕES DO EDITAL E SEUS ANEXOS.
56509d3dc864579b1343259f	REGISTRO DE PREÇOS PARA O FORNECIMENTO DE FIO CIRÚRGICO DE ALGODÃO COM ASSOCIAÇÕES.
56509d3dc864579b1343259f	CATETER INTRAVENOSO PERIFÉRICO COM DISPOSITIVO DE SEGURANÇA Nº24GA X0.7X14MM (NEO-NATO).
568d063fc5e59c12fa5eb444	CONFECÇÃO DE ENVELOPES PARA PRONTUÁRIOS DE PACIENTES e para o PROGRAMA DE SAÚDE DA FAMÍLIA (P.S.F.)
56509d95c864579b134325a0	FORNECIMENTO DE BLOCOS DE CONCRETO SIMPLES, DE VEDAÇÃO, SEM FUNÇÃO ESTRUTURAL AS SUBPREFEITURAS E SPUA DO MUNICÍPIO DE SÃO PAULO
56509d2bc864579b1343259d	AQUISIÇÃO DE ÓLEO DE SOJA REFINADO - TIPO 1.
5709385e5700813676e597d0	AQUISIÇÃO DE SACO PLÁSTICO E SACO DE PAPEL PARA ACONDICIONAMENTO.
56509d2bc864579b1343259d	REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CARNE BOVINA CONGELADA PEÇA CORTADA AO MEIO - CORTE COXÃO DURO
56509dafc864579b134325a4	FORNECIMENTO DE EPIS DIVERSOS (APITO, LUVAS, ÓCULOS, PROTETOR AURICULAR, SEMIMÁSCARA, CREME DESENGRAXANTE, CAPACETES, BERMUDA, TÊNIS E BOTA)
